id,summary
335378105,"충북일보=충주] 충주시가 지난달 31일 주덕읍의 한 농가에서 발생한 구제역과 관련, 발생 농가 반경 3㎞ 이내 우제류 사육 농가 이동제한을 25일 0시를 기해 일괄 해제했다.
지난달 31일 주덕읍 당우리의 한우농가에서 구제역 1두가 발생되면서 방역대 500m 이내 3농가(발생농장 포함)의 한우 49두가 살처분됐다.
지난달 28일 경기도 안성시 금광면 젖소농가에서 시작된 구제역은 안성시 양성면의 또 다른 농장으로 확산됐고, 지난달 31일에는 충주시 주덕읍의 한우농가까지 구제역이 확진되면서 전국적인 구제역 확산을 우려하는 목소리가 높았다."
335403486,"부산 서구 충무동 연결도로 완공으로 일대 교통 불편을 해소하면서 지역 개발과 상권 부활 효과도 기대를 모은다.
지난 15일 개통된 서구 충무동 연결도로.
해당 연결도로는 중심도로인 충무대로와 중복도로인 천마로를 잇는 길이 138m, 폭 12m의 왕복 2차로다.
신설된 연결도로는 교통 문제 해결에 큰 도움이 될 전망이다.
충무동 지역 개발에도 호재다.
서구는 연결도로가 만들어지며 접근성이 향상돼 충무동 골목시장·새벽시장 등 인근 상권 부활 효과까지 기대한다."
335429451,"25일 환경부 산하 국립공원공단에 따르면, 지리산국립공원 구룡계곡(남원 육모정) 일원에 서식 중인 북방산개구리의 산란시기를 관찰한 결과 지난해 3월 1일보다 10일 빠른 2월 19일 첫 산란을 관측했다.
오장근 국립공원공단 국립공원연구원장은 “지리산국립공원 구룡계곡에서 10년 동안 관찰한 결과 북방산개구리 산란일은 겨울철 평균기온 상승하는 것에 영향을 받아 빨라지는 경향을 보이고 있다.
또 변덕스러운 겨울철 날씨에 민감하게 반응하는 것으로 확인됐다.
북방산개구리 산란시기를 관찰하는 것은 기후변화의 영향을 감지하는데 효과적인 방법 중 하나다”며 “산란일이 일정하지 않으면, 곤충 등 먹이가 되는 다른 종의 출현 시기와 맞지 않아 개체 수 감소로 이어질 수 있다”고 말했다."
335430032,"멜리아 호텔 관계자가 호텔 로비에서 취재를 하고 있는 취재진을 모두 호텔 밖으로 이동시키고 있다.
[하노이(베트남)=이데일리 김영환·원다연 기자] 김정은 북한 국무위원장의 숙소로 유력하게 떠오른 멜리아 호텔에서 취재에 제한이 걸렸다.
호텔 관계자들이 로비에 머무르며 취재에 나서던 취재진을 25일 오후 4시49분께 모두 쫓아냈다."
335438365,"2019시즌 K리그1 개막이 다가오는 가운데 12개 구단은 우승 트로피를 차지하고자 많은 선수를 영입했다.
한국프로축구연맹이 각 구단을 통해 자료를 취합한 결과 이번 겨울 이적이장에서 K리그1 12개 구단 192명의 선수가 새로운 유니폼을 입었다.
뿐만 아니라 조먼 머치와 룩 카스타이노스 등 화려한 경력의 외국인 선수를 영입하며 이번 겨울 이적시장에서 가장 활발한 움직임을 보였다.
그 다음으로 많은 선수를 영입한 구단은 포항스틸러스다.
포항은 블라단, 완델손 등 K리그 경험이 풍부한 외국인 선수를 비롯해 포항 유스 출신으로 스페인 FC바르셀로나에 진출했던 장결희를 영입했다.
인천유나이티드도 20명의 선수를 영입했다.
아시아 챔피언스리그 16강과 K리그1 스플릿A 진입이라는 목표를 세운 대구FC는 14명을 영입했다."
335441928,"25일 천안시에 따르면, 유관순 열사와 순국선열의 호국정신 계승과 아우내 독립만세운동을 기념하기 위해 아우내봉화제를 아우내장터와 유관순열사 사적지 일원에서 개최한다.
오후 7시 봉화탑에서 점화한 횃불을 들고 유관순열사 사적지부터 아우내 독립만세 기념공원까지 1.4km 구간을 행진한다."
335461009,"지영수 국회서 세미나…""합리적 특례시 지정기준 필요“ (동양일보 지영수 기자) 청주·전주·성남시를 특례시로 지정해야 한다는 목소리가 거세다.
하동현 안양대 교수는 ‘자치분권 강화를 위한 특례시의 유형 및 특성화 전략’ 주제 발제에서 일본사례를 설명한 뒤 △정부안인 인구 100만의 요건이 타당한지 △특례시의 자격요건은 어떠한 것이 중요한지 등에 대한 의견을 제시했다.
박형준 성균관대 교수도 '자치분권 강화를 위한 종합행정수요를 반영한 대도시 특례기준'을 주제로 한 발제에서 “인구만을 기준으로 할 경우 지역적 여건과 환경을 고려하지 못할 수도 있어 수도권 집중으로 이어질 수 있다”며 대도시 특례 인구 기준을 수도권과 비수도권으로 나누는 개선안을 제시했다.
정정화 한국지방자치학회장과 금창호 지방행정연구원 선임연구위원, 김경아 전북대 교수, 오동석 아주대 교수 등은 종합토론에서 ""지방분권과 국가균형발전을 위해 광역시가 없는 도의 중추도시인 전주시와 청주시, 행정수요가 높은 성남시의 특성을 고려해 특례시로 지정될 수 있도록 특례시 지정 기준을 담은 지방자치법을 개정해야 한다""고 지적했다."
335482830,"에픽하이는 26일 0시 공식 SNS 채널들을 통해 오는 3월 11일 발매 예정인 새 앨범 'sleepless in __________' 참여진 라인업 1차 이미지를 공개했다.
그 중 에픽하이 세 멤버 타블로, 미쓰라, 투컷과 가수 선우정아의 사진만이 제대로 공개됐고, 다른 폴라로이드 사진 속 인물들의 정체는 아직 베일에 가려져있어 더욱 호기심을 자아낸다.
에픽하이는 해당 이미지와 함께 'sleepless in __________ 참여진 라인업 1/3'이라는 캡션을 남기며 앨범 참여진 라인업을 총 3회에 걸쳐 오픈할 것임을 암시했다."
335526438,"대구 서부경찰서 비원지구대 강원영(24) 순경은 학창시절부터 특별한 인연을 이어온 ‘삼촌’을 소개하며 이같이 말했다.
멘토-멘티 관계에서 삼촌-조카로 막역한 사이가 된 조 형사와 강 순경은 2010년도부터 현재까지 10여년 가량 인연을 이어오고 있다.
조 형사는 경찰이 되기 전 막노동을 하고 택시, 외항선을 타는 등 일을 하면서도 늘 제 길이 아닌 듯 공허함을 갖고 있었다.
이에 강원영 순경은 “시험 낙방 후가 가장 힘들었는데 삼촌께서 교재를 사라며 책값을 주시기도 하고 경찰지망생으로는 알 수 없는 생생한 현장을 들려주셔서 마음을 잡는 데 큰 도움이 됐다”며 “지구대에서 사건 초동대응을 통해 경험을 쌓고 삼촌과 같은 형사가 되는 것이 꿈이다.
형사가 된 후에도 소중한 인연을 이어나갈 것”이라고 전했다.
강원영 대구 서부경찰서 비원지구대 경찰(왼쪽)과 조규진 대구 강북경찰서 형사."
335541644,"카카오톡 대화에서 승리는 2015년 12월 6일 오후 11시 38분께 채팅방에서 직원 김씨에게 외국인 투자자 B씨 일행을 언급하며 ""클럽 아레나에 메인 자리를 마련하고 여자애들을 부르라""고 지시했다.
당시 투자자 B씨는 여성이었지만 함께 찾은 일행들은 대만인 남성들이었던 것으로 알려졌다고 매체는 설명했다.
일단 싼마이(3류를 의미하는 속어)를 부르는 중""이라고 답했다.
40여분 뒤 유 대표는 김씨에게 ""내가 지금 여자들을 준비하고 있으니까 여자 두 명이 오면 호텔방까지 잘 갈 수 있게 처리하라""라고 지시했다.
한편 승리는 현재 버닝썬 이사직에서 사임한 상태다.
이문호 버닝썬 대표는 지난 17일 ""클럽을 폐쇄하겠다""며 ""경찰 수사에 적극 협조하겠다""고 전했다."
335546275,"제1여객터미널 밀레니엄홀에서는 이날 오전 11시부터 오후 3시30분까지 ‘한지로 피어나는 무궁화 만들기 체험’과 ‘무궁화 전시 및 포토존’이 운영된다.
방문객은 한지로 직접 무궁화를 만들어 붙여 대형 태극기 문양을 완성해보고, 한지 무궁화 대표 품종으로 꾸며진 포토존에서 특별한 추억을 남길 수 있다.
또 3·1운동의 열기와 숭고한 정신을 우리의 선율로 풀어내는 ‘3·1절 테마곡 국악공연‘은 오전 10시 30분과 11시20분, 방문객이 3·1운동과 관련된 역사 명언 중 하나를 고르면 보틀에 직접 캘리그라피로 새겨 증정하는 ‘나만의 역사명언 보틀 만들기’는 오전 10시30분부터 오후 3시까지 그레이트홀에서 만나볼 수 있다."
335547806,"걸그룹 우주소녀가 '2019 GLOBAL VLIVE TOP 10'에 선정됐다.
우주소녀는 지난 25일 네이버 V 라이브를 통해 '2019 GLOBAL VLIVE TOP 10' 선정을 기념하는 단독 시상식 파티 <2019 글로벌 V 라이브 톱10-WJSN re:memVer party>를 개최하고 팬들과 만났다.
이날 우주소녀는 2018년 한 해 동안 V 라이브에서 글로벌 팬들로부터 가장 많은 사랑을 받은 아티스트를 꼽는 '2019 GLOBAL VLIVE TOP 10'에 선정된 소감과 화려한 무대, V 라이브 활약상 등 다채로운 코너들로 시상식을 알차게 채웠다.
특히 이날은 지난 2016년 2월 25일 데뷔한 우주소녀의 데뷔 3주년이 되는 날로, 우주소녀는 더욱 뜻깊은 날을 맞아 다음 해에 있을 4주년을 위한 타임캡슐을 준비, 앞으로 펼쳐볼 또 하나의 추억을 기약했다.
이어 ""특히나 3주년을 기념에 큰 선물을 받아서 더욱 의미 있는 날이 될 것 같은데 이 뜻깊은 자리의 영광을 우정들에게 돌리고 싶다""며 ""2019년에도 우주소녀가 행복할 모든 순간을 V 라이브를 통해 우정들과 함께하고 싶다""고 남다른 각오도 덧붙였다."
335583562,"광명시는 지난 25일 광명시 평생학습원에서 박승원 광명시장, 여성창업 아카데미 수료생 등이 참석한 가운데 2019년도 제1기 여성 창업 아카데미 수료식을 개최했다.
이날 수료식은 교육 이수 수료증 교부, 인사말씀, 수료생과의 대화, 기념촬영 순으로 진행됐다.
참석한 한 수료생은 ""이번 여성창업 아카데미를 통해 창업에 대한 새로운 마인드를 갖게 됐다."
335589884,"도미닉 시뇨라 르노삼성차 대표는 26일 오후 2시 부산공장에서 처음으로 노조위원장 등 노조 집행부와 만나 신차 배정 및 후속 물량 확보 등 경영 일정상 노사협상을 다음 달 8일까지는 마무리해야 한다고 강조했다.
앞서 로스 모조스 르노그룹 부회장도 지난 22일 부산공장을 찾아 노조원과 5차례 간담회를 갖고 늦어도 2주 이내에 임단협을 마무리해야 한다고 강조했다."
335594158,"대입제도개선연구단 1차연구 보고서 나와 이수화 기자l waterflower20@
2015개정 교육과정을 안정적으로 운영하려면 2022학년도 이후 대입에서 수시와 정시 시기를 일원화하고 수능 체제를 바꿔야 한다는 의견이다.
전국시도교육감협의회 대입제도개선연구단이 26일 협의회 사무국에서 밝힌 1차 연구보고서 ‘2022 대학입학제도 개편방안 분석 및 제언’에서는 2022학년도 대입제도 한계를 짚고 향후 보완할 방안을 나눴다
이들은 “중요한 건 수시와 정시 비율이 아니라 고3 2학기까지 교육활동이 온전히 이뤄지는 거다.
대학별 고사는 고교 교육과정, 면접고사는 학생부 기반으로 출제하고 논술 전형은 장기적으로 수능과 통합해야 한다는 입장이다."
335599736,"지방분권시대를 선도할 ‘광주·전남 자치연구소’ 출범식이 26일 오전 광주 금수장호텔에서 열려 양봉렬 명예이사장과 남성숙 광주매일신문 대표, 박준수 연구소장, 운영위원들이 기념촬영을 하고 있다.
광주매일신문은 이날 오전 광주 동구 금수장호텔에서 양봉렬 전 GIST 대외부총장 등 외부연구진 10여명과 남성숙 사장을 비롯한 임직원 등 20여명이 참석한 가운데 자치연구소 출범식을 갖고 본격적인 활동에 들어갔다.
남성숙 광주매일신문 사장은 “지방분권 시대를 맞아 광주매일신문은 새로운 변화를 시도하고 올바른 발전방안을 제시하기 위해 주력하고 있다” 며 연구원들의 적극적인 참여를 당부했다."
335600511,"부산상의는 26일 2층 상의홀에서 상의 의원 70여 명이 참석한 가운데 제224회 의원총회를 개최했다고 밝혔다.
부산상의 제공
부산상의 허용도 회장은 “르노삼성차는 이제 부산을 대표하는 기업이다.
르노삼성차 도미닉 시뇨라 대표를 대신해 위촉식에 참석한 류창우 부산공장 부공장장은 “상의와 지역 상공인들이 르노삼성차에 많은 애정과 기대를 가지고 있는 것을 잘 알고 있다."
335603897,"26일 경기도의회 민주당 대변인단은 오후 도의회 브리핑룸에서 주간 현안브리핑을 열고 ""경기도는 포승지구 매립지의 평택시 귀속결정을 위한 전담기구를 구성하고 선제적 대응책을 마련해야한다""고 전했다.
민주당 대변인단은 ""1995년 수립된 '아산항 종합개발계획'은 평택의 평택·포승지구, 화성의 화성지구, 당진의 송악·석문지구, 아산의 공세지구 등 6개 지구로 구분해 개발이 추진됐다""며 ""충청남도는 행정안전부의 경계 결정이 일제강점기 조선총독부령 111호에 따라 나눠진 해상경계선에 위반된다는 이유를 들고 있지만, 이 경우 포승지구는 평택시, 아산시, 당진시 3개 지자체 관할로 분리돼 항만 경쟁력 저하, 행정서비스 제공 비효율성 증가, 이용자 불편 등을 초래할 것""이라고 밝혔다.
이에 도는 김기세 자치행정국장을 단장으로, 도 관련부서 7명과 평택시 관련부서 6명 등 총 13명으로 '평택항 경계분쟁 대응 TF팀'을 구성해 지난 15일 첫 회의를 진행했다.
민주당 대변인단은 충남도가 헌재와 대법원 판결을 앞두고 지속적으로 대응에 나서고 있어 도 차원에서 더 강력한 대응에 나서야 한다는 입장이다."
335605247,"트럼프 대통령과 김정은 위원장은 이르면 오늘 오후부터 정상회담 일정에 돌입할 것으로 보인다.
북한이 이번 2차 비핵화 협상에 나선 데는 체제의 숨통을 죄고 있는 대북제재를 풀려는 목적이 크다.
완전한 비핵화 조치가 이뤄지지 않은 채 대북제재가 완화되고 개성공단과 금강산관광이 재개된다면 북한은 추후 협상에서 소극적으로 나올 가능성이 크다.
이런 북한의 속내를 모를 리 없지만 미국은 당장의 성과를 과시하기 위해 부분적 비핵화 합의를 큰 성공으로 포장하려 하고 있다.
트럼프 대통령도 24일 백악관에서 열린 만찬에서 “나는 (핵과 미사일) 실험을 원치 않을 뿐이다.
따라서 이번 하노이 회담에선 형식적인 폐기 선언이 아닌 실질적인 비핵화 조치가 나와야 한다."
335609021,"공립교사 임용시험 나란히 합격 지팡이를 짚은 김하은 학생(시각장애)과 휠체어를 탄 설진희 학생이 함께 캠퍼스를 거닐고 있다.
대구대 특수교육과 15학번인 김하은(22), 설진희(26) 학생은 최근 발표된 ‘2019학년도 공립 중등교사 임용시험’에서 각각 서울과 울산 지역 합격자 명단에 이름을 올렸다.
이들은 2년 넘게 기숙사 방을 함께 쓰면서 서로의 눈과 발이 돼 주었다.
또한 휠체어를 탄 진희 학생의 손이 닿지 않는 곳에 있는 물건을 하은 학생이 대신 꺼내주거나, 기숙사에서 함께 손발을 맞춰 음식을 해 먹는 등 서로 크고 작은 도움을 주고받으며 우정을 키워 나갔다.
김하은 학생은 “비장애학생과 룸메이트를 하다보면 아무래도 일방적으로 도움을 받는 경우가 많기 때문에 괜히 미안해 질 때가 있는데, 진희 언니와는 그런 것이 전혀 없었다”면서 “서로 부담 없이 지내다 보니 마음까지 터놓는 사이가 됐다”고 말했다.
그리고 마침내 이 두 장애학생의 우정은 행복한 결실을 맺었다.
김하은 학생은 “1차 필기 합격 후 2차 면접 준비를 위해 진희 언니와 자취방을 구해 함께 공부하면서 마지막까지 서로를 응원하고 용기를 북돋았던 것이 최종 관문을 통과하는 데 큰 힘이 됐다”고 말했다.
김하은 학생은 “앞으로 우리 둘이 서울과 울산."
335609783,"도주 간부 인터폴 수배…윗선개입 등 수사 확대 (동양일보 이도근 기자) 한국가스안전공사 간부가 통신회선 사업과 관련해 20년 가까이 협력업체로부터 18억원의 뇌물을 받고, 회사 예산 32억원을 착복한 것으로 드러났다.
경찰에 따르면 A씨는 2002년 2월부터 지난해 6월까지 음성군 가스안전공사 본청사 인터넷 전용선 입찰 수주 등의 대가로 통신업체 부장 B(50)씨로부터 매달 500만원씩 11억원을 받은 혐의다.
또 2010년 2월부터 지난해 6월까지 또다른 통신망 유지업체 대표 C(47)씨와 D(55)씨로부터 가스안전공사 건물 통신설비 사업자·유지보수 업체 선정을 대가로 7억원을 받은 혐의를 받는다.
A씨는 B씨와 짜고 가스안전공사의 통신회선 유지·보수 예산 32억원을 빼돌린 혐의(특정경제범죄가중처벌법상 배임)도 받는다.
경찰조사결과 A씨가 B씨가 통신회선 유지·보수 명목으로 매달 3000만원의 가스안전공사 예산을 A씨 부인 이름으로 만든 가짜 하도급 통신업체(페이퍼컴퍼니)에 보내면, 이를 되돌려 받는 수법으로 예산을 가로챈 것으로 드러났다."
335632130,"빅뱅 승리의 ‘성접대 의혹’ 카톡이 논란이 되고 있는 가운데, 앞서 승리가 SNS를 통해 ‘버닝썬 사건’에 대해 해명한 글이 눈길을 끈다.
2일 승리는 자신의 SNS에 ‘버닝썬 사건’에 대해 해명하고 사과하는 글을 게재했다.
승리는 “먼저 저와 관계된 최근 사건과 논란으로 불쾌하셨거나 걱정을 끼쳐드린 모든 분들께 진심으로 고개 숙여 사과드린다”라며 글을 시작했다.
이어 “사실 관계가 불분명한 내용들이 눈덩이처럼 커지는 상황에서, 섣부른 해명이 오히려 더 큰 오해를 만들 수 있다는 주변의 만류와 많은 고민들로 공식해명과 사과가 늦어진 점 정말 죄송스럽게 생각한다”며 “폭행 사건 당시 저는 현장에 있지 않았고, 며칠 뒤 스텝을 통해 쌍방폭행사건이 있었던 것을 처음 알게 되었다”라고 상황을 설명했다.
당시 사내이사를 맡고 있었던 저도 책임질 일이 있다면 모든 책임을 지겠다”고 밝혔다."
335653625,"식약처에 따르면 1+3제는 규정 개정일로부터 1년 후 시행되고, 시행 3년 뒤에는 복제약 1개에 생동자료 원칙을 밝혀 공동생동을 인정하지 않기로 했다.
복제약은 오리지널 약의 특허가 끝난 뒤 이와 동일한 성분으로 만든 약을 뜻한다.
오리지널 약의 특허가 끝나면 수십에서 많게는 수백개의 복제약이 쏟아져 나오는 이유다.
류영진 식약처장은 ""지난해 발사르탄 사태 당시 제약시장 규모가 국내의 10배가 넘는 나라들도 회수품목이 15개에 불과했는데 우리는 175개라는 것은 시장 규모에 비해 복제약이 난립하고 있다는 방증""이라고 말했다.
제약바이오협회 관계자는 ""제약사 규모별로 처한 상황이 다르기는 하지만 복제약 난립으로 생길 수 있는 부작용을 막자는 방향은 모두 공감하고 있다""고 말했다."
335666693,"[이데일리 성주원 기자] 한국교통안전공단은 한국어린이안전재단과 함께 7세 이하 자녀를 둔 가정을 대상으로 카시트 1600개를 무상 보급한다고 27일 밝혔다.
이번 카시트 무상 보급은 배기량 2000cc 미만의 승용자동차를 보유하고, 2013년 이후 출생한 자녀를 둔 가정이 대상이다.
한편, 공단의 카시트 충돌실험 결과에 따르면 교통사고 발생 시 카시트를 사용하지 않을 경우 머리 중상가능성이 약 20배 정도 증가함에도 카시트 착용률은 여전히 낮은 것으로 나타났다."
335685641,"이를 통해 자본시장의 선진화와 효율성, 증권결제시스템의 국제정합성이 높아질 것으로 기대된다.
현재 OECD 36개국 중 33개국이 도입, 시행하고 있는 전자증권제도는 종이증권을 이용한 음성거래 등을 차단함으로써 증권시장의 투명성 이 높아질 것으로 기대된다.
전자증권 발행사들은 우선 증권발행 절차가 획기적으로 개선되면서 효율성이 높아질 것으로 기대된다.
아울러 주주 구성 및 변동 내역 파악이 수월해져 주주 관리 업무의 효율성이 높아지고 전략적 의사 결정에도 기여할 것으로 기대된다.
발행사들은 해당 전자등록전환 주식등을 전자등록한다는 취지로 정관 및 발행계약서를 변경해야 한다.
이후 발행사들은 7월 15일부터 9월 11일까지 전자등록기관지정, 발행인관리계좌개설 및 업무참가, 사용자등록 등을 위한 신청서류를 예탁결제원에 제출해야 한다.
다만 전자등록 전환을 원하는 경우에 반드시 해당 전자등록전환 주식 등을 전자등록한다는 취지로 정관 및 발행 관련 계약·약관을 변경해야 한다."
335717373,"예산군청소년참여위원회가 지난 24일부터 25일까지 봉수산 자연휴양림에서 양평군청소년참여위원회 총 40명이 참여한 가운데 청소년 교류활동 '함께 나누고, 생각 더하기'행사를 개최했다.
사진=예산군 제공 [예산]예산군청소년참여위원회가 지난 24일부터 25일까지 봉수산 자연휴양림에서 양평군청소년참여위원회 총 40명이 참여한 가운데 청소년 교류활동 '함께 나누고, 생각 더하기'행사를 개최했다."
335717880,"27일 충북도립대학교 미래관 4층에서 진행된 이주상 교수 명예퇴임식에서 이주상 교수가 공병영 총장에게 감사패를 받은 뒤 기념촬영을 하고 있다.
충북도립대학교(총장 공병영)는 27일 오전 대학 미래관 4층 대회의실에서 대학 교직원 및 환경생명과학과 졸업생·재학생 등 80여 명이 참석한 가운데 이주상 교수의 퇴임식을 갖고 공로패를 수여했다."
335725260,"이상환 김상수 누가 유격수 자리를 꿰찰까.
삼성 라이온즈 ‘동갑내기’ 내야수 김상수와 이학주(29)간의 유격수 자리를 둔 경쟁이 볼만하다.
올 시즌 첫 FA 계약을 통해 소속팀 삼성에 잔류한 김상수는 오키나와 전지훈련중 가진 연습경기에서 수비는 물론 물오른 타격감을 과시하며 자신의 진가를 발휘하고 있다.
김상수는 지난 25일 일본 오키나와 아카마 볼파크에서 열린 한화 이글스와의 연습경기에서 7번 유격수로 출장해 0-7로 뒤진 2회 좌월 투런 아치를 그렸다.
지난해 데뷔 첫 두 자릿수 홈런(10개)을 쏘아 올렸던 김상수는 2경기 연속 대포를 터뜨리며 올 시즌 활약을 예고했다.
지난해 2차 신인드래프트에서 이학주가 영입됐을 때 부터 올 시즌 삼성의 주전 유격수 자리를 둔 경쟁이 이미 예견됐을 만큼 거는 기대가 컸다.
실제로 오키나와 캠프가 반환점을 돌면서 이학주와 김상수는 연습경기에서 유격수와 2루수를 번갈아가며 키스톤 콤비를 이뤄 출전하고 있다.
지난 23일 온나손 아카마 구장에서 열린 자체 청백전에서 이학주와 김상수는 나란히 홈런포를 쏘아 올렸다."
335739724,"군은 또한 오염토양정화업체와 보상을 위한 그 어떤 협상도 하지 않겠다며, 이 말까지 오염토양을 반출하지 않는다면 교량을 철거하겠다는 단호한 입장을 재차 밝혔다.
실제 임실군은 지난해 4월부터 10월까지 광주시의 협의과정을 통해 토양정화시설 하류에 위치한 옥정호의 상수원 오염과 임실군에서 추진하는 3대 습지 조성사업의 차질이 우려된다는 점, 오염토양 정화시설 주변 농경지와 주민의 피해발생 우려를 들어 불가의견을 수차례에 걸쳐 강력하게 전달했다.
군은 ""광주광역시는 2월부터 4월까지 토양정화업자가 전남 곡성군, 나주시, 장성군에 토양정화시설 등록을 추진하는 과정에서 해당지역 주민들의 반발과 관련 조례 등의 사유로 등록불가 조치를 내렸으면서도 유독 임실군만 등록수리를 해줬다""고 꼬집었다."
335762247,"한국은행 전북본부가 27일 발표한 '2019년 2월 기업경기조사 결과'에 따르면 전북지역 제조업 업황 BSI는 62로 전월(61)보다 1p 상승했고, 내달 업황전망 BSI는 66으로 전월에 비해 6p 뛰었다.
도내 비제조업 업황 BSI는 63으로 전월(62)보다 1p 상승, 3월 업황전망 BSI(70)는 전월에 비해 8p 상승할 것으로 예상했다."
335768842,"27일 장유신도시 무계로 범동포마을 부근인 조만강에는 지난해 12월부터 시베리아 등지에서 찾아온 각종 철새가 월동하며 장관을 이루고 있었다.
문제는 3년여 전부터 조만강 제방 위에 난 폭 5ｍ 도로가 거대한 생활 쓰레기 투기장(사진)으로 변해 철새 도래지 환경을 해치고 있는 것이다.
범동포마을 한 주민은 “도로 주변으로 산책할 때마다 쓰레기 때문에 눈살을 찌푸리게 된다.
이참에 대대적으로 청소하고 쓰레기를 투기하지 말라는 안내판이라도 설치했으면 좋겠다”고 말했다."
335775068,"- 비박 오세훈 2위… 김진태 3위
황교안 전 국무총리가 27일 새로운 한국당 대표로 선출됐다.
27일 오후 경기도 고양시 킨텍스에서 열린 자유한국당 전당대회에서 당 대표로 선출된 황교안 전 국무총리가 당기를 흔들고 있다.
이용우 기자 ywlee@kookje.co.kr
황 신임 대표는 이날 경기도 일산 킨텍스에서 열린 전당대회에서 50.0%를 득표해 오세훈(31.1%) 김진태(18.9%) 후보를 압도했다.
최고위원 선거에서는 조경태 의원과 정미경 전 의원, 김순례 김광림 신보라 의원이 당선됐다.
확실한 ‘보수 DNA’를 갖춘 그의 이력에 보수층의 기대심리가 반영된 결과였다.
전당대회 전 ‘박근혜’는 황 대표의 가장 큰 자산이었지만, 향후 당 운영과 21대 총선에는 짐이 될 가능성이 크다.
황 대표의 정치권 입성과 당권 장악에는 친박(친박근혜)계의 역할이 컸다.
황 대표가 정치적·법적 판단이 끝난 탄핵에 대한 문제 제기와 태블릿 PC조작설에 동조한 것도 ‘옥중 박심’(감옥에 있는 박근혜 전 대통령의 의중)을 의식한 것으로 보인다.
극우적 성향의 ‘태극기 부대’에 전당대회 기간 온정적 태도를 유지한 것도 황 대표의 발목을 잡을 가능성이 크다.
박태우 김미희 김해정 기자 yain@kookje.co.kr"
335775155,"부산 대표 생태학자 주기재 부산대 교수
- “낙동강 람사르 등재 활동 없어
공약해놓고 이뤄진 게 하나도 없다는 말입니다.” 부산대학교 주기재(59·생명과학과) 교수는 작심한 듯 쓴소리를 이어갔다.
환경단체와 학계의 20년 염원인 낙동강 하구 습지 람사르 등재가 오 시장 공약으로 채택됐지만, 부산시가 관련 정책을 지난해 10월 이후 지금까지 ‘올스톱’한 데 항의였다.
주기재 부산대 생명과학과 교수는 “정년퇴임하면 보수를 받지 않고서라도 습지 관련 활동을 이어가겠다”고 말했다.
주 교수는 부산시의 람사르 등재 의지 진정성에 의문을 제기했다.
오 시장이 후보 시절 낙동강 하구 람사르 등재를 공약으로 채택해 기대가 컸었죠.” 그는 “학계는 협조할 준비가 돼 있는데 시가 움직임이 전혀 없다.
인터뷰 내내 주 교수는 ‘도심형 습지의 가치’를 강조했다.
낙동강 하구 습지의 람사르 등록 의미를 물었더니 “의미가 없던 곳을 의미가 풍부한 곳으로 바꾸는 것”이라고 했다.
등록 전에는 전문가밖에 몰랐던 낙동강 하구 습지의 생태적 가치를 모든 시민에게 알리는 게 중요합니다.
시 전체가 자부심이 생기는 것이죠.” 주 교수는 “특히 도심 습지는 사막의 오아시스다.
결국 오 시장이 나서서 람사르 등록 의지를 보여야 하죠."
335780121,"문경관광개발은 지난 2003년 문경새재 유희시설 설치 등 관광부문 민간사업 참여 등을 목적으로 시민 다수가 주주로 참여해 설립됐다.
이사회와 주총의 승인을 받은 신규 사업조차도 이사들이 티격태격하는 바람에 한 발짝도 앞으로 나가지 못하고 손해만 보고 있다는 주주들의 비판도 고개를 들고 있다.
회사가 야심차게 추진하던 6MW 규모의 태양광 발전사업이 착수금 지출결의를 반대하는 대주주측 이사들의 발목잡기로 결국 무산 됐다.
대표이사 직무정지 등의 소송 건도 항소심에 계류 중이라 언제가 될지도 모를 최종 판결이 나기 전까지는 취임도 할 수 없는 대표이사를 뽑겠다며 서둘러 임원추천위원회를 열고, 대표이사 1명, 이사 7명, 감사2명을 주총에 추천해 놓고 있어, 또 다른 소송의 빌미만 양산하고 있다는 우려가 나온다."
335785142,"최연청 당대표 수락 연설 “자유 우파 대통합 이룰 것” 자유한국당 황교안 신임 대표는 27일 경기 고양 킨텍스에서 열린 전당대회에서 대표 수락연설을 통해 “내년 총선 압승과 2022년 정권교체를 향해 승리의 대장정을 출발하겠다”고 말했다.
황 대표는 “문재인정권의 폭정에 맞서 국민과 나라를 지키는 치열한 전투를 시작하겠다”며 이같이 밝히고 “정책정당·민생정당·미래정당으로 한국당을 담대하게 바꿔나가겠다”며 “혁신의 깃발을 더욱 높이 올리고, 자유 우파의 대통합을 이뤄내겠다”고 강조했다.
이어 그는 “큰 기대와 성원, 새로운 정치로 반드시 보답하겠다”며 “한국당을 다시 일으키고, 대한민국을 세우는 길에 모든 것을 바치겠다”고 말했다."
